,abb,name,lat,long,coal,oil,gas,nuclear,hydro,bio,wind,solar,geo,other
1221,CT,Taftville,41.5725,-72.0458,0,0,0,0,4537,0,0,0,0,0
1222,CT,Tenth Street,41.5344,-72.05,0,0,0,0,1974,0,0,0,0,0
1223,CT,Torrington Terminal,41.7761,-73.1219,0,622,0,0,0,0,0,0,0,0
1224,CT,Tunnel,41.5553,-72.0419,0,471,0,0,6857,0,0,0,0,0
1225,CT,Versailles Mill,41.6242,-72.0417,0,0,55068.84,0,0,0,0,0,0,0
1226,CT,Wallingford Energy LLC,41.4486,-72.8358,0,0,217799,0,0,0,0,0,0,0
1227,CT,Waterbury Generation,41.5444,-73.0416,0,0,84749,0,0,0,0,0,0,0
1228,CT,"Waterside Power, LLC",41.0372,-73.5564,0,5185,0,0,0,0,0,0,0,0
1229,CT,Wheelabrator Bridgeport,41.1625,-73.2083,0,0,0,0,0,251426.957,0,0,0,225664.043
1230,CT,Wheelabrator Lisbon,41.5838,-72.0416,0,0,0,0,0,58782.634,0,0,0,52759.366
1231,DC,Benning,38.8994,-76.9592,0,196527,0,0,0,0,0,0,0,0
1232,DC,Buzzard Point,38.8678,-77.0117,0,3331,0,0,0,0,0,0,0,0
1233,DE,AMERESCO Delaware Central,39.0339,-75.7233,0,0,0,0,0,12399,0,0,0,0
1234,DE,AMERESCO Delaware South,38.5992,-75.4342,0,0,0,0,0,32329,0,0,0,0
1235,DE,Christiana,39.7302,-75.5371,0,480,0,0,0,0,0,0,0,0
1236,DE,Delaware City 10,39.5881,-75.6341,0,-65,0,0,0,0,0,0,0,0
1237,DE,Delaware City Plant,39.5936,-75.6337,0,0,0,0,0,0,0,0,0,0
1238,DE,Edge Moor,39.7372,-75.5033,226703.998,8247.776,326844.807,0,0,90913.419,0,0,0,0
1239,DE,Hay Road,39.7436,-75.5072,0,21576.292,2426559.708,0,0,0,0,0,0,0
1240,DE,Indian River Generating Station,38.5857,-75.2341,2271710.999,21904.001,0,0,0,0,0,0,0,0
1241,DE,McKee Run,39.1748,-75.5455,0,1059.116,44135.884,0,0,0,0,0,0,0
1242,DE,NRG Energy Center Dover,39.1467,-75.5461,69955,2047.677,33600.323,0,0,0,0,0,0,0
1243,DE,University of Delaware Wind Turbine,38.6645,-75.3982,0,0,0,0,0,0,2556,0,0,0
1244,DE,Van Sant Station,39.15,-75.5466,0,46.805,4626.195,0,0,0,0,0,0,0
1245,DE,Warren F Sam Beasley Generation Station,39.2798,-75.6246,0,842.999,29216.001,0,0,0,0,0,0,0
1246,DE,West Station,39.7283,-75.6289,0,-45,0,0,0,0,0,0,0,0
1247,FL,Anclote,28.1844,-82.7887,0,641949.396,1245457.604,0,0,0,0,0,0,0
1248,FL,Anheuser-Busch Jacksonville,30.4342,-81.6447,0,0,65235.66,0,0,0,0,0,0,0
1249,FL,Arvah B Hopkins,30.4522,-84.4,0,8763.239,1430928.761,0,0,0,0,0,0,0
1250,FL,Auburndale Peaker Energy Center,28.0534,-81.8059,0,0,13930,0,0,0,0,0,0,0
1251,FL,Auburndale Power Partners,28.0542,-81.8058,0,19.78,622619.22,0,0,0,0,0,0,0
1252,FL,Avon Park,27.5792,-81.4925,0,2672.808,6131.192,0,0,0,0,0,0,0
1253,FL,Baptist Medical Center,30.3156,-81.6644,0,0,18838.54,0,0,0,0,0,0,0
1254,FL,Bay Resource Management Center,30.2657,-85.5213,0,0,1947.237,0,0,30133.2081,0,0,0,27045.5549
1255,FL,Bayboro,27.7578,-82.6369,0,21652,0,0,0,0,0,0,0,0
1256,FL,Big Bend,27.7944,-82.4036,8967189.42,35070.622,42545.958,0,0,0,0,0,0,0
1257,FL,Brandy Branch,30.3206,-81.9486,0,695.583,2273510.417,0,0,0,0,0,0,0
1258,FL,Buckeye Florida LP,30.0688,-83.5253,0,0,12096.581,0,0,281023.473,0,0,0,0
1259,FL,C D McIntosh Jr,28.0809,-81.9256,1390214.657,12337.511,1679333.832,0,0,0,0,0,0,0
1260,FL,C H Corn Hydroelectric Facility,30.3881,-84.665,0,0,0,0,19770,0,0,0,0,0
1261,FL,Cane Island,28.2764,-81.533,0,0,857779,0,0,0,0,0,0,0
1262,FL,Cape Canaveral,28.4694,-80.7642,0,85039.675,205932.325,0,0,0,0,0,0,0
1263,FL,Cedar Bay Generating Company LP,30.4219,-81.6079,1493239.17,4851.011,0,0,0,3556.819,0,0,0,0
1264,FL,Central District Wastewater Treat Plant,25.7111,-80.155,0,0,0,0,0,16240,0,0,0,0
1265,FL,Central Energy Plant,28.4263,-81.5806,0,6.113,411942.217,0,0,0,0,0,0,0
1266,FL,Central Power & Lime,28.5814,-82.4303,597658.583,2282.417,0,0,0,0,0,0,0,0
1267,FL,CFI Plant City Phosphate Complex,28.1663,-82.1388,0,0,0,0,0,0,0,0,0,99919.7
1268,FL,Clewiston Sugar House,26.7351,-80.9377,0,1414.532,0,0,0,220355.468,0,0,0,0
1269,FL,Covanta Lake County Energy,28.7397,-81.8894,0,0,0,0,0,42412.96,0,0,0,38067.04
1270,FL,Crist,30.5661,-87.2289,4785916.142,3443.103,45169.755,0,0,0,0,0,0,0
1271,FL,Crystal River,28.9594,-82.7003,12115487.648,32834.352,0,127.561,0,0,0,0,0,0
1272,FL,CSL Gas Recovery,26.2889,-80.1639,0,0,0,0,0,64482,0,0,0,0
1273,FL,Curtis H Stanton Energy Center,28.4881,-81.1675,0,2600.594,2146945.406,0,0,0,0,0,0,0
1274,FL,Cutrale Citrus Juices USA I,28.8081,-81.8858,0,0,24969,0,0,0,0,0,0,0
1275,FL,Cutrale Citrus Juices USA II,28.0725,-81.8122,0,0,25173,0,0,0,0,0,0,0
1276,FL,DeBary,28.9047,-81.3319,0,125675.615,128609.385,0,0,0,0,0,0,0
1277,FL,Deerhaven Generating Station,29.7586,-82.3883,1283125.54,4608.811,155754.649,0,0,0,0,0,0,0
1278,FL,DeSoto County Plant,27.2272,-81.8092,0,10602.8485,890.276,0,0,0,0,0,0,0
1279,FL,DeSoto Next Generation Solar Energy,27.3,-81.7,0,0,0,0,0,0,0,53341,0,0
1280,FL,Field Street,29.0213,-80.9949,0,1146,0,0,0,0,0,0,0,0
1281,FL,Florida's Natural Growers,27.9114,-81.6006,0,0,54538.96,0,0,0,0,0,0,0
1282,FL,Fort Myers,26.6967,-81.7831,0,101547.706,8985289.294,0,0,0,0,0,0,0
1283,FL,G E Turner,28.8689,-81.2728,0,23418,0,0,0,0,0,0,0,0
1284,FL,G W Ivey,25.4756,-80.4697,0,2565.903,23095.097,0,0,0,0,0,0,0
1285,FL,G2 Energy Marion LLC,29.3864,-82.1164,0,0,0,0,0,24156,0,0,0,0
1286,FL,Georgia Pacific Palatka Operations,29.6807,-81.6809,0,21191.75,78020.186,0,0,275798.658,0,0,0,0
1287,FL,Girvin Landfill,30.3356,-81.4639,0,0,0,0,0,2892,0,0,0,0
1288,FL,H L Culbreath Bayside Power Station,27.9072,-82.4231,0,0,8345303.5665,0,0,0,0,0,0,0
1289,FL,Hansel,28.2908,-81.4069,0,0,13330,0,0,0,0,0,0,0
1290,FL,Hardee Power Station,27.6364,-81.9636,0,15461.324,536333.676,0,0,0,0,0,0,0
1291,FL,Higgins,28.0037,-82.6626,0,6152.039,8332.961,0,0,0,0,0,0,0
1292,FL,Hillsborough County Resource Recovery,27.9529,-82.3406,0,0,0,0,0,151918.817,0,0,0,136352.183
1293,FL,Hines Energy Complex,27.7886,-81.8694,0,637.107,12945175.893,0,0,0,0,0,0,0
1294,FL,Howard F Curren Advncd Wastewater Plant,27.9389,-82.4389,0,0,0,0,0,11875.64,0,0,0,0
1295,FL,Indian River,28.4933,-80.7825,0,1705.051,239544.949,0,0,0,0,0,0,0
1296,FL,Indian River Plant,28.4933,-80.7825,0,3409.328,29707.672,0,0,0,0,0,0,0
1297,FL,Indiantown Cogeneration LP,27.0393,-80.5144,1374027.105,0,11535.895,0,0,0,0,0,0,0
1298,FL,Intercession City,28.2628,-81.5486,0,139280.888,614656.112,0,0,0,0,0,0,0
1299,FL,International Paper Pensacola,30.5966,-87.3264,62699.062,0,47200.47,0,0,401186.291,0,0,0,0
1300,FL,J D Kennedy,30.3644,-81.6236,0,9158.783,123694.217,0,0,0,0,0,0,0
1301,FL,J Woodruff,30.7092,-84.8614,0,0,0,0,157704,0,0,0,0,0
1302,FL,Jacksonville Solar,30.3299,-81.6753,0,0,0,0,0,0,0,11827,0,0
1303,FL,Jefferson Smurfit Fernandina Beach,30.6833,-81.4592,283947.629,9837.195,0,0,0,364215.176,0,0,0,0
1304,FL,John R Kelly,29.6467,-82.3219,0,3467.053,268655.847,0,0,0,0,0,0,0
1305,FL,Lake Cogen Ltd,28.9158,-81.676,0,0,604849,0,0,0,0,0,0,0
1306,FL,Lansing Smith,30.2689,-85.7003,1815296.352,2945.648,2848102,0,0,0,0,0,0,0
1307,FL,Larsen Memorial,28.0797,-81.9228,0,5418.214,146772.786,0,0,0,0,0,0,0
1308,FL,Lauderdale,26.0681,-80.1983,0,33059.909,4438991.091,0,0,0,0,0,0,0
1309,FL,Lee County Solid Waste Energy,26.632,-81.7613,0,874.128,0,0,0,153896.5805,0,0,0,138127.2915
1310,FL,Manatee,27.6058,-82.3456,0,1282119.893,7550370.107,0,0,0,0,0,0,0
1311,FL,Marathon Generating Plant,24.7111,-81.0927,0,0,0,0,0,0,0,0,0,0
1312,FL,Martin,27.0536,-80.5628,0,1401655.78,13474404.22,0,0,0,0,0,0,0
1313,FL,McKay Bay Facility,27.8061,-82.3978,0,0,0,0,0,77338.831,0,0,0,69414.169
1314,FL,Miami Dade County Resource Recovery Fac,25.8353,-80.3563,0,0,20.644,0,0,160676.6906,0,0,0,144212.6654
1315,FL,Midulla Generating Station,27.6417,-81.9625,0,20559.44,2799412.56,0,0,0,0,0,0,0
1316,FL,Mosaic Co Martlow Facility,27.8634,-81.9313,0,0,0,0,0,0,0,0,0,406286
1317,FL,Mosaic Co Tampa Facility,27.605,-82.3475,0,0,0,0,0,0,0,0,0,292120
1318,FL,Mosiac New Wales Operations,27.8339,-82.0519,0,0,0,0,0,0,0,0,0,545672
1319,FL,Mosiac South Pierce Operations,27.7664,-81.9383,0,0,0,0,0,0,0,0,0,78260
1320,FL,Mulberry Cogeneration Facility,27.8489,-81.8775,0,0,400049.82,0,0,0,0,0,0,0
1321,FL,North County Regional Resource,26.7714,-80.1419,0,0,1257.67,0,0,107940.3139,0,0,0,96880.0161
1322,FL,Northside Generating Station,30.4172,-81.5525,350176.306,3288146.045,681036.649,0,0,0,0,0,0,0
1323,FL,Okeelanta Cogeneration,26.5769,-80.7469,0,2407.754,1894.032,0,0,321254.725,0,0,0,0
1324,FL,Oleander Power Project LP,28.3661,-80.7947,0,53528.672,519218.328,0,0,0,0,0,0,0
1325,FL,Orange Cogeneration Facility,27.8708,-81.8253,0,0,334213.7,0,0,0,0,0,0,0
1326,FL,Orlando Cogen LP,28.4422,-81.4119,0,0,873577,0,0,0,0,0,0,0
1327,FL,Osceola,28.1289,-81.0978,0,21698.771,265782.229,0,0,0,0,0,0,0
1328,FL,Osprey Energy Center,28.0525,-81.8083,0,0,2155131,0,0,0,0,0,0,0
1329,FL,P L Bartow,27.8613,-82.6012,0,11193.079,7023649.921,0,0,0,0,0,0,0
1330,FL,Partnership Station,27.9253,-82.4414,0,0,-59,0,0,0,0,0,0,0
1331,FL,Pasco Cnty Solid Waste Resource Recovery,28.3681,-82.5583,0,0,0,0,0,93838.147,0,0,0,84222.853
1332,FL,Pasco Cogen Ltd,28.3744,-82.1892,0,180.123,265959.877,0,0,0,0,0,0,0
1333,FL,Pea Ridge,30.5928,-87.135,0,0,22199,0,0,0,0,0,0,0
1334,FL,Pensacola Florida Plant,30.5958,-87.2525,0,10980.771,542619.699,0,0,0,0,0,0,0
1335,FL,Perdido,30.57,-87.39,0,0,0,0,0,6168,0,0,0,0
1336,FL,Pinellas County Resource Recovery,27.8733,-82.6741,0,0,0,0,0,199172.272,0,0,0,178763.728
1337,FL,Polk,27.7286,-81.9897,1594161.065,77628.243,149437.692,0,0,0,0,0,0,0
1338,FL,Port Everglades,26.0856,-80.1253,0,671972.433,800379.567,0,0,0,0,0,0,0
1339,FL,Putnam,29.6283,-81.5856,0,26779.978,960430.022,0,0,0,0,0,0,0
1340,FL,Rayonier Fernandina Mill,30.6612,-81.473,0,3559.73,0,0,0,189996.314,0,0,0,823.082
1341,FL,Rio Pinar,28.545,-81.3053,0,1167,0,0,0,0,0,0,0,0
1342,FL,S O Purdom,30.1619,-84.2014,0,71.693,1183862.307,0,0,0,0,0,0,0
1343,FL,Sanford,28.8419,-81.3256,0,-2509,10651706,0,0,0,0,0,0,0
1344,FL,Santa Rosa Energy Center,30.5661,-87.115,0,0,363534,0,0,0,0,0,0,0
1345,FL,Scholz,30.6689,-84.8869,90265.678,89.322,0,0,0,0,0,0,0,0
1346,FL,Seminole,29.7333,-81.6339,8898762.534,30756.466,0,0,0,0,0,0,0,0
1347,FL,Shady Hills Generating Station,28.3665,-82.5591,0,69640.678,866350.322,0,0,0,0,0,0,0
1348,FL,South District Wastewater Treatment Plt,25.5664,-80.3325,0,0,77.09,0,0,12144.91,0,0,0,0
1349,FL,South Energy Center,29.6383,-82.34,0,0,26419,0,0,0,0,0,0,0
1350,FL,Space Coast Next Generation Solar Energy,28.48,-80.68,0,0,0,0,0,0,0,15272,0,0
1351,FL,Springhill Gas Recovery Plant,30.9464,-85.3675,0,0,0,0,0,28983,0,0,0,0
1352,FL,St Johns River Power Park,30.4311,-81.5508,9155381.507,2156.679,19354.814,0,0,0,0,0,0,0
1353,FL,St Josephs Hospital,27.9628,-82.5017,0,0,6752,0,0,0,0,0,0,0
1354,FL,St Lucie,27.3475,-80.2438,0,0,0,12630393,0,0,0,0,0,0
1355,FL,St Vincents Medical Center,30.3069,-81.6892,0,0,71,0,0,0,0,0,0,0
1356,FL,Standby Generation Plant,30.4736,-87.2361,0,0,2669,0,0,0,0,0,0,0
1357,FL,Stanton Energy Center,28.4836,-81.1686,5628392.39,14284.331,1105748.939,0,0,48881.238,0,0,0,0
1358,FL,Stock Island,24.5636,-81.7342,0,9443,0,0,0,0,0,0,0,0
1359,FL,Stone Container Panama City Mill,30.1417,-85.6208,11492.297,6828.076,1407.502,0,0,218028.681,0,0,0,0
1360,FL,Stone Container Seminole Mill,30.4178,-81.5978,0,0,112359.95,0,0,0,0,0,0,0
1361,FL,Suwannee River,30.3764,-83.1806,0,88746.818,379955.182,0,0,0,0,0,0,0
1362,FL,Suwannee River Chemical Complex,30.4447,-82.7842,0,0,0,0,0,0,0,0,0,59156
1363,FL,Swift Creek Chemical Complex,30.4522,-82.8644,0,0,0,0,0,0,0,0,0,99187
1364,FL,Telogia Power,30.3349,-84.8182,0,0,0,0,0,94824,0,0,0,0
1365,FL,Tiger Bay,27.7447,-81.85,0,0,963785,0,0,0,0,0,0,0
1366,FL,Tom G Smith,26.6125,-80.0678,0,-214,3908,0,0,0,0,0,0,0
1367,FL,Trail Ridge Landfill Gas Recovery,30.3167,-81.9833,0,0,0,0,0,76284,0,0,0,0
1368,FL,Treasure Coast Energy Center,27.3839,-80.3775,0,0,1753381,0,0,0,0,0,0,0
1369,FL,Tropicana Products Bradent,27.5181,-82.5464,0,0,193203,0,0,0,0,0,0,0
1370,FL,Turkey Point,25.4356,-80.3308,0,530064.437,6174434.563,11305401,0,0,0,0,0,0
1371,FL,University of Florida,29.6397,-82.3486,0,0,343868,0,0,0,0,0,0,0
1372,FL,Vandolah Power Station,27.5242,-81.9236,0,32696.435,342987.565,0,0,0,0,0,0,0
1373,FL,Vero Beach Municipal Power Plant,27.6311,-80.3758,0,4848.738,49270.262,0,0,0,0,0,0,0
1374,FL,Volusia Landfill Gas Utilization Project,29.0969,-81.0689,0,0,0,0,0,23615,0,0,0,0
1375,FL,W E Swoope,29.0219,-80.9644,0,-82,0,0,0,0,0,0,0,0
1376,FL,West County Energy Center,26.6986,-80.3747,0,101820.32,13651387.68,0,0,0,0,0,0,0
1377,FL,Wheelabrator North Broward,26.2878,-80.1581,0,0,0,0,0,227305.64,0,0,0,204014.36
1378,FL,Wheelabrator Ridge Energy,28.0274,-81.8475,0,0,0,0,0,155960.609,0,0,0,22974.391
1379,FL,Wheelabrator South Broward,26.0687,-80.1986,0,0,0,0,0,227552.803,0,0,0,204236.197
1380,FL,Winston,28.0413,-82.0119,0,-257,0,0,0,0,0,0,0,0
1381,GA,191 Peachtree Tower,33.7583,-84.3869,0,0,0,0,0,0,0,0,0,0
1382,GA,Allatoona,34.1637,-84.7282,0,0,0,0,121614,0,0,0,0,0
1383,GA,Athens Regional Medical Center,33.9625,-83.3981,0,32.34,0,0,0,0,0,0,0,0
1384,GA,Baconton Power Plant,31.3869,-84.0819,0,1655.311,216717.689,0,0,0,0,0,0,0
1385,GA,Bainbridge,30.9111,-84.5472,0,189,0,0,0,0,0,0,0,0
1386,GA,Bank of America Plaza,33.7708,-84.3861,0,39,0,0,0,0,0,0,0,0
1387,GA,Barnett Shoals,33.8406,-83.3092,0,0,0,0,409,0,0,0,0,0
1388,GA,BJ Gas Recovery,33.93,-84.2378,0,0,0,0,0,11626,0,0,0,0
1389,GA,Blue Ridge,34.8825,-84.2803,0,0,0,0,34545,0,0,0,0,0
1390,GA,Boulevard,32.0411,-81.145,0,26.464,94.536,0,0,0,0,0,0,0
1391,GA,Bowen,34.1256,-84.9192,23173203.023,7777.977,0,0,0,0,0,0,0,0
1392,GA,Brunswick Cellulose,31.1722,-81.5189,0,7777.197,36141.03,0,0,447653.83,0,0,0,109.943
1393,GA,Buford,34.1625,-84.0756,0,0,0,0,198014,0,0,0,0,0
1394,GA,Burton,34.7939,-83.5406,0,0,0,0,20360,0,0,0,0,0
1395,GA,Carters,34.6121,-84.6733,0,0,0,0,539044,0,0,0,0,0
1396,GA,Chattahoochee Energy Facility,33.407,-85.0387,0,0,1543305,0,0,0,0,0,0,0
1397,GA,CNN Center,34.7533,-84.3889,0,107,0,0,0,0,0,0,0,0
1398,GA,Crisp Plant,31.8477,-83.9421,133.868,0,700.132,0,0,0,0,0,0,0
1399,GA,Dahlberg,34.0386,-83.3972,0,2866.242,281404.758,0,0,0,0,0,0,0
1400,GA,DeKalb County Green Energy Facility,33.6553,-84.2594,0,0,0,0,0,20160,0,0,0,0
1401,GA,Dekalb Medical Center,33.7919,-84.2831,0,29,0,0,0,0,0,0,0,0
1402,GA,DeKalb Medical Center-Hillandale,33.7036,-84.1494,0,5,0,0,0,0,0,0,0,0
1403,GA,Doyle Generating Facility,33.8376,-83.6996,0,0,41068,0,0,0,0,0,0,0
1404,GA,Dublin Mill,32.5036,-82.8443,124915.018,106.388,23798.664,0,0,42005.852,0,0,0,14120.008
1405,GA,Eagle & Phenix,32.4608,-84.9875,0,0,0,0,400,0,0,0,0,0
1406,GA,Edwin I Hatch,31.9342,-82.3447,0,0,0,13901556,0,0,0,0,0,0
1407,GA,Effingham County Power Project,32.2792,-81.2842,0,0,2120193.78,0,0,0,0,0,0,0
1408,GA,Flint River,31.6028,-84.1376,0,0,0,0,23939,0,0,0,0,0
1409,GA,Flint River Operations,32.2544,-84.0667,0,2557.617,0,0,0,202618.383,0,0,0,0
1410,GA,Georgia Pacific Cedar Springs,31.166,-85.0951,217745.781,31441.696,54214.443,0,0,247126.08,0,0,0,0
1411,GA,Georgia Pacific Center,33.7614,-84.3875,0,0,0,0,0,0,0,0,0,0
1412,GA,Graniteville Enterprise Division,33.4767,-81.9825,0,0,0,0,7678,0,0,0,0,0
1413,GA,Hammond,34.2533,-85.3456,2949446.893,9466.107,0,0,0,0,0,0,0,0
1414,GA,Harllee Branch,33.1942,-83.2994,5695328.67,11991.548,0,0,0,40.782,0,0,0,0
1415,GA,Hartwell Energy LP,34.3387,-82.8207,0,763.977,105314.023,0,0,0,0,0,0,0
1416,GA,Hartwell Lake,34.3564,-82.8219,0,0,0,0,481190,0,0,0,0,0
1417,GA,Hawk Road Facility,33.3577,-84.9912,0,0,322750,0,0,0,0,0,0,0
1418,GA,Hercules Brunswick Plant,31.1636,-82.5208,0,0,0.915,0,0,13917.085,0,0,0,0
1419,GA,High Shoals Hydro,33.8003,-83.5014,0,0,0,0,1612,0,0,0,0,0
1420,GA,Imperial Savannah LP,32.1491,-81.1449,20587.523,0,43038.477,0,0,0,0,0,0,0
1421,GA,Inforum,33.7533,-84.3889,0,0,0,0,0,0,0,0,0,0
1422,GA,Inland Paperboard Packaging Rome,34.2528,-85.3275,63134.82,2214.876,3847.449,0,0,366945.192,0,0,0,0
1423,GA,International Paper Augusta Mill,33.3217,-81.9564,64560.777,3109.781,19994.077,0,0,349951.365,0,0,0,0
1424,GA,International Paper Savanna Mill,32.1047,-81.1222,178184.106,1812.908,14037.129,0,0,477930.857,0,0,0,0
1425,GA,Interstate Paper LLC Riceboro,31.7428,-81.4194,0,195.147,2479.884,0,0,95635.192,0,0,0,1350.777
1426,GA,Jack McDonough,33.8244,-84.475,1995479.333,2810.651,19635.016,0,0,0,0,0,0,0
1427,GA,Kamin LLC Wrens Mine,33.3319,-82.4522,0,311,0,0,0,0,0,0,0,0
1428,GA,Kamin LLC Wrens Plant,33.2725,-82.4078,0,341,3977,0,0,0,0,0,0,0
1429,GA,KGen Murray I and II LLC,34.7094,-84.9182,0,0,2406931,0,0,0,0,0,0,0
1430,GA,Kraft,32.1486,-81.1458,900106.275,-2.767,37359.492,0,0,0,0,0,0,0
1431,GA,Lake Blackshear Project,31.8475,-83.9419,0,0,0,0,41623,0,0,0,0,0
1432,GA,Lloyd Shoals,33.3206,-83.8419,0,0,0,0,70319,0,0,0,0,0
1433,GA,McIntosh,32.3558,-81.1683,242863.866,1381.893,26192.241,0,0,0,0,0,0,0
1434,GA,McIntosh Combined Cycle Facility,32.3478,-81.1828,0,0,7699404,0,0,0,0,0,0,0
1435,GA,McManus,31.2125,-81.5458,0,8109,0,0,0,0,0,0,0,0
1436,GA,Mid-Georgia Cogeneration Facility,32.4853,-83.6036,0,7346.254,170677.746,0,0,0,0,0,0,0
1437,GA,Milstead,33.7242,-83.9736,0,0,0,0,1867,0,0,0,0,0
1438,GA,Mitchell,31.4444,-84.1322,103262.288,457.712,0,0,0,0,0,0,0,0
1439,GA,Morgan Falls,33.9677,-84.3818,0,0,0,0,38500,0,0,0,0,0
1440,GA,MPC Generating,33.8122,-83.6954,0,702.34,21079.66,0,0,0,0,0,0,0
1441,GA,Nacoochee,34.7528,-83.5014,0,0,0,0,11194,0,0,0,0,0
1442,GA,Naval Submarine Base Kings Bay,30.7917,-81.5333,0,2247,0,0,0,0,0,0,0,0
1443,GA,North Highlands,32.4992,-84.9967,0,0,0,0,121298,0,0,0,0,0
1444,GA,Nottely,34.9594,-84.0903,0,0,0,0,28904,0,0,0,0,0
1445,GA,Oliver Dam,32.5163,-84.9969,0,0,0,0,193505,0,0,0,0,0
1446,GA,Port Wentworth Mill,32.1561,-81.1586,0,2460.099,8007.328,0,0,258276.37,0,0,0,0
1447,GA,Rabun Gap Cogen Facility,34.9536,-83.3786,0,0,0,0,0,87889.477,0,0,0,0
1448,GA,Rayonier Jesup Mill,31.6593,-81.8439,0,8753.418,6636.074,0,0,490501.342,0,0,0,0
1449,GA,Richard B Russell,34.0256,-82.5953,0,0,0,0,557302,0,0,0,0,0
1450,GA,Riverwood 100 Building,33.8775,-84.4603,0,1,0,0,0,0,0,0,0,0
1451,GA,Riverwood International Macon Mill,32.7714,-83.6281,2057.631,0,263744.678,0,0,15938.118,0,0,0,197.678
1452,GA,Robins,32.5806,-83.5831,0,3364.696,6686.304,0,0,0,0,0,0,0
1453,GA,Rocky Mountain Hydroelectric Plant,34.355,-85.3039,0,0,0,0,-452322,0,0,0,0,0
1454,GA,Sandersville Energy Facility,33.1189,-82.8608,0,0,48655,0,0,0,0,0,0,0
1455,GA,Savannah River Mill,32.3683,-81.3413,76481.2,485365.843,10687.88,0,0,2434.841,0,0,0,0
1456,GA,Scherer,33.0583,-83.8072,23091345.592,7994.408,0,0,0,0,0,0,0,0
1457,GA,Sewell Creek Energy,33.9486,-85.2769,0,0,206513,0,0,0,0,0,0,0
1458,GA,Shepherd Center,33.8111,-84.3928,0,19.6,0,0,0,0,0,0,0,0
1459,GA,Sibley Mill,33.4883,-81.9925,0,0,0,0,14366,0,0,0,0,0
1460,GA,Sinclair Dam,33.1403,-83.2028,0,0,0,0,124374,0,0,0,0,0
1461,GA,Smarr Energy Center,32.9856,-83.8464,0,0,173288,0,0,0,0,0,0,0
1462,GA,South Columbus Water Resource Facility,32.4119,-84.9761,0,0,0,0,0,1,0,0,0,0
1463,GA,South Georgia Medical Center,30.8625,-83.2894,0,0,0,0,0,0,0,0,0,0
1464,GA,Sowega Power,31.3869,-84.0814,0,0,29789,0,0,0,0,0,0,0
1465,GA,State Farm Insurance Support Center East,34.0858,-84.2353,0,115,0,0,0,0,0,0,0,0
1466,GA,Stevens Creek,33.5628,-82.0514,0,0,0,0,71282,0,0,0,0,0
1467,GA,Sun Trust Plaza,33.7625,-84.3872,0,0,0,0,0,0,0,0,0,0
1468,GA,Superior Landfill Gas Recovery,32.0303,-81.2722,0,0,0,0,0,38180,0,0,0,0
1469,GA,Talbot County Energy,32.5892,-84.6917,0,4189.297,277537.703,0,0,0,0,0,0,0
1470,GA,Tallassee Hydro Project,33.9919,-83.5011,0,0,0,0,7438,0,0,0,0,0
1471,GA,Tallulah Falls,34.731,-83.3757,0,0,0,0,152578,0,0,0,0,0
1472,GA,Taylor,32.4522,-84.3872,0,0,0,0,0,13488,0,0,0,0
1473,GA,Tenaska Georgia Generation Facility,33.3516,-84.9996,0,3189.909,128421.091,0,0,0,0,0,0,0
1474,GA,Terrora,34.7507,-83.4057,0,0,0,0,43181,0,0,0,0,0
1475,GA,Thiele Kaolin Reedy Creek,33.2708,-82.4569,0,353.78,0,0,0,0,0,0,0,0
1476,GA,Thiele Kaolin Sandersville,32.9708,-82.8028,0,464.52,0,0,0,0,0,0,0,0
1477,GA,Tugalo,34.7133,-83.3519,0,0,0,0,107549,0,0,0,0,0
1478,GA,Valdosta Water Treatment Plant,30.9103,-83.2358,0,8,0,0,0,0,0,0,0,0
1479,GA,Vogtle,33.1419,-81.7565,0,0,0,19610477,0,0,0,0,0,0
1480,GA,Wallace Dam,33.3498,-83.1574,0,0,0,0,-30954,0,0,0,0,0
1481,GA,Walter F George,31.6256,-85.0639,0,0,0,0,358836,0,0,0,0,0
1482,GA,Walton County Power LLC,33.8147,-83.6969,0,0,360310,0,0,0,0,0,0,0
1483,GA,Wansley,33.4124,-85.0345,9010732.515,6823.485,0,0,0,0,0,0,0,0
1484,GA,Wansley Combined Cycle,33.4124,-85.0344,0,0,5554806,0,0,0,0,0,0,0
1485,GA,Wansley Unit 9,33.4082,-85.0399,0,0,1056124,0,0,0,0,0,0,0
1486,GA,Washington County,33.0917,-82.9803,0,0,252880,0,0,0,0,0,0,0
1487,GA,West Georgia Generating,32.911,-84.3059,0,3071.409,50557.591,0,0,0,0,0,0,0
1488,GA,West Point,32.9187,-85.1886,0,0,0,0,103053,0,0,0,0,0
1489,GA,Wilson,33.138,-81.748,0,1516,0,0,0,0,0,0,0,0
1490,GA,Yates,33.4622,-84.8986,5388472.342,4874.17,235457.488,0,0,0,0,0,0,0
1491,GA,YKK USA Chestney,32.8061,-83.5456,0,130,0,0,0,0,0,0,0,0
1492,GA,Yonah,34.6814,-83.3419,0,0,0,0,51050,0,0,0,0,0
1493,HI,AES Hawaii,21.3033,-158.1064,1496138.901,2782.987,0,0,0,0,0,0,0,7750.112
1494,HI,Campbell Industrial Park,21.3034,-158.1063,0,9363.472,0,0,0,1614.528,0,0,0,0
